Linear-1000,0.011106862957002034,0.00923101435173244
Linear-2000,0.009676162977400362,0.009684723107338922
Linear-3000,0.00941020217992253,0.009424182595361269
Linear-4000,0.00981630089217976,0.009824925988312565
Linear-5000,0.00954549430018489,0.009584983693413379
Linear-6000,0.009527955001467634,0.009531298354992357
Linear-7000,0.009650427710881135,0.009620750072999935
Linear-8000,0.009606711340070233,0.00959578745973562
Linear-9000,0.009617319044876066,0.009651257327622311
Linear-10000,0.009720097634238931,0.009719352202301848
