V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,target
7.161285877227783,7.835324764251709,2.911582946777344,0.9840490221977234,-1.4995460510253906,-2.0940968990325928,0.5759999752044678,-1.205670952796936,1.8491220474243164,-0.425597995519638,-0.105672001838684,1.728885054588318,1.7889859676361084,0.8497980237007141,-1.109352946281433,0.5379040241241455,-0.1153680011630058,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,-0.678246021270752,5.069511890411377,6.007709980010986,0.8208690285682678,0.8961899876594543,0.1316989958286285,0.8592860102653503,2.059065103530884,0.266772985458374,1.1929320096969604,-1.4210909605026243,2.1286609172821045,-1.2881089448928833,1.4587379693984983,-0.7345079779624939,-0.092678003013134,-0.5713139772415161,-0.1426340043544769,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,-0.490323007106781,2.748619079589844,3.099076986312866,0.3172700107097626,-0.1305799931287765,2.0482819080352783,-0.1734890043735504,0.3246159851551056,-0.3008170127868652,0.4710890054702759,-0.5385770201683044,-0.9791240096092224,-0.6791650056838989,0.1359629929065704,-1.0940489768981934,-0.0721969977021217,-0.7520020008087158,-0.6607149839401245,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,-0.6066290140151978,1.319728970527649,1.0948389768600464,-0.9376590251922609,-0.8953710198402405,-0.734961986541748,0.4418590068817138,0.3891780078411102,-0.9445840120315552,-0.0436099991202354,-1.5042630434036257,0.351267009973526,-1.0187259912490845,-1.0895429849624634,-0.6688399910926819,-0.9147719740867616,-0.8362500071525574,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-0.3641940057277679,-15.75,-47.95000076293945,-0.1748780012130737
0.2257629930973053,-0.0941689983010292,-0.6036459803581238,0.497745007276535,0.8740360140800476,0.2902800142765045,-0.0776590034365654,-0.8873850107192993,0.4320620000362396,-0.0939629971981048,0.0291050001978874,0.4072969853878021,-0.0344180017709732,-0.0006070000235922,-1.587712049484253,-0.1347669959068298,0.6790500283241272,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,1.2990059852600098,0.8677589893341064,0.5492050051689148,-0.3571720123291015,-0.5784590244293213,0.2936030030250549,-0.3699969947338104,-0.3603970110416412,-0.0882759988307952,-0.6844800114631653,-0.420736014842987,0.2630000114440918,0.0746169984340667,0.2779729962348938,0.4685879945755005,0.9789959788322448,0.5868470072746277,0.7603449821472168,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.4755929708480835,1.400110960006714,0.9435870051383972,-0.4024940133094787,0.0582979992032051,-0.2219669967889785,-0.3024809956550598,-0.5399659872055054,0.1798470020294189,-0.6341469883918762,-0.252916008234024,-0.4412510097026825,-0.3429250121116638,0.6288430094718933,0.2128369957208633,-0.038171000778675,-0.4402900040149688,-0.1570619940757751,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,0.8591169714927673,1.6272590160369873,1.989544987678528,-0.3578029870986938,-0.1768350005149841,0.40658900141716,-0.6237639784812927,-0.653020977973938,-0.0826449990272522,-0.94793301820755,-0.495712012052536,-0.4650770127773285,-0.1578609943389892,0.3809509873390198,1.0884779691696167,-0.1235949993133544,1.391141057014465,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,0.9366160035133362,14.90999984741211,-23.510000228881836,-0.1571889966726303
-0.6925250291824341,-0.5178009867668152,-0.788034975528717,1.2143510580062866,-0.9072139859199524,0.8802130222320557,0.4068990051746368,-0.6948950290679932,-0.901868999004364,-1.7015739679336548,-0.903892993927002,-0.791392982006073,-1.667462944984436,-0.3340040147304535,-0.1517470031976699,1.210806965827942,1.0450589656829834,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.3632409870624542,-0.6724759936332703,-0.4631020128726959,-0.7474210262298584,0.0699459984898567,0.3053179979324341,0.5515369772911072,-0.705610990524292,-0.3012180030345917,-0.3652969896793365,0.0621839985251426,0.3665649890899658,0.8700979948043823,1.4832390546798706,0.6140400171279907,1.5681819915771484,1.7437089681625366,1.388535976409912,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.1667979955673217,-0.6943749785423279,-0.285766988992691,-0.2917779982089996,-0.2749010026454925,-0.351296991109848,0.4391700029373169,-0.6632930040359497,0.0569280013442039,0.8018090128898621,0.3264620006084442,0.5796459913253784,0.9916419982910156,1.612213969230652,0.472009003162384,1.0603549480438232,1.070834040641785,0.4080010056495666,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,0.0664179995656013,-0.6540470123291016,0.2648830115795135,-0.4214740097522735,-0.4051710069179535,0.1702390015125274,0.0672599971294403,-1.1986570358276367,-0.7979540228843689,-0.5561090111732483,-0.6371669769287109,0.1472599953413009,0.2179140001535415,0.97291898727417,2.081068992614746,1.3757630586624146,1.0638469457626345,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,0.603754997253418,12.649999618530272,-8.0,2.718441963195801
-0.7355620265007019,-0.684054970741272,2.0582149028778076,0.7163280248641968,-0.0113930003717541,0.8053960204124451,1.4979820251464844,0.1147520020604133,0.6928470134735107,0.0523770004510879,0.0246249996125698,0.4292050004005432,0.5760290026664734,0.4003889858722687,0.5195130109786987,0.5094969868659973,1.3030730485916138,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,0.5171340107917786,-0.0559559985995292,0.0019660000689327,2.2550160884857178,0.3320820033550262,-0.0518940016627311,0.3764919936656952,1.1693769693374634,-0.7331870198249817,0.6724380254745483,0.9797760248184204,0.3906469941139221,-0.5196580290794373,-0.6756430268287659,0.2929939925670624,0.349806010723114,-0.0588739998638629,-0.5212050080299377,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,0.652076005935669,1.6582809686660769,1.2542239427566528,2.5352890491485596,0.5377799868583679,0.1902599930763244,-0.1560879945755005,0.7077289819717407,-1.0731550455093384,-0.428862988948822,-0.6634830236434937,-0.3041589856147766,-0.203572005033493,-0.2009710073471069,1.2120909690856934,1.1936910152435305,0.6099519729614258,-0.2961559891700744,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,0.712270975112915,2.301748037338257,2.5472750663757324,1.485530972480774,-0.1791819930076599,0.1120380014181137,0.9831219911575316,0.788366973400116,-0.8056259751319885,0.1666159927845001,-0.1783249974250793,-0.0650589987635612,-0.7242469787597656,-0.7513800263404846,-0.3850049972534179,-0.0123260002583265,-0.3921970129013061,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,0.187169000506401,9.029999732971191,38.7400016784668,-1.0206869840621948
0.5702720284461975,0.273157000541687,-0.2792139947414398,0.0834560021758079,1.0493309497833252,-0.8692950010299683,-0.265857994556427,-0.4016759991645813,-0.872639000415802,1.147482991218567,-0.2877460122108459,1.82463800907135,-0.861847996711731,-0.2293609976768493,-0.9666039943695068,0.2787669897079468,0.0602310001850128,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,1.2661709785461426,0.0356420017778873,-0.0447040013968944,-0.7182369828224182,-0.7330489754676819,-1.136788010597229,-1.3019850254058838,-0.3121919929981231,-0.6715570092201233,-0.5793300271034241,-0.772117018699646,-0.3717179894447326,-0.4838199913501739,0.0684849992394447,0.6827309727668762,0.8671770095825195,0.7694460153579712,1.2266980409622192,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.8997499942779541,0.5579249858856201,0.175587996840477,-0.3246380090713501,-0.0893850028514862,-0.186611995100975,-0.4152989983558655,1.0941790342330933,0.2980090081691742,-0.4792340099811554,0.2394109964370727,-0.3885959982872009,-0.0133940000087022,0.5170860290527344,0.1206220015883445,0.3170700073242187,0.2870590090751648,0.6073330044746399,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,2.4594740867614746,0.9841570258140564,0.2796860039234161,-0.7846540212631226,-0.0785939991474151,-0.2502790093421936,-1.1693049669265747,-0.0527810007333755,-0.1801809966564178,-0.5007849931716919,-0.9194629788398744,-0.6679120063781738,-0.8201720118522644,0.3069739937782287,0.1196580007672309,0.2718380093574524,1.289783000946045,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,1.6207150220870972,34.029998779296875,-6.849999904632568,-0.1904879957437515
0.0592169985175132,0.0345369987189769,-0.7034410238265991,0.1886519938707351,-0.2703529894351959,1.4205260276794434,0.4677659869194031,0.2095939964056015,-0.4965049922466278,1.23990797996521,0.2414930015802383,-0.2583810091018677,1.9445209503173828,-1.0372350215911863,0.2509669959545135,-0.1061690002679824,0.0126649998128414,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,0.6772019863128662,1.2089370489120483,1.13659405708313,-0.4993560016155243,-0.8123149871826172,0.7070959806442261,0.1558009982109069,0.451774001121521,0.8541110157966614,1.211972951889038,0.2271209955215454,-0.6261879801750183,-0.0941549986600875,-0.0579969994723796,-0.0740749984979629,-0.2890630066394806,-0.6856880187988281,-0.4226180016994476,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,0.9941759705543518,1.791712999343872,1.392259955406189,-0.166715994477272,0.2908929884433746,0.2849400043487549,1.0405830144882202,0.0561549998819828,1.1194579601287842,1.6597700119018557,-0.3020150065422058,0.164695993065834,1.3812990188598633,-0.2413820028305053,0.0890109986066818,-0.454602986574173,-0.3983620107173919,0.2245970070362091,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,1.99445903301239,2.949132919311523,2.8565099239349365,0.0395300015807151,-0.196952998638153,0.5266870260238647,1.2417370080947876,0.7282260060310364,1.4046659469604492,1.4288179874420166,0.5010169744491577,-0.3542630076408386,0.4451839923858642,0.0752929970622062,-0.1703869998455047,-0.5061870217323303,-0.0084699997678399,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,2.1761629581451416,12.649999618530272,-8.0,0.0603279992938041
-0.2806279957294464,-0.3100819885730743,-0.756816029548645,0.8390330076217651,-0.1966699957847595,1.1534689664840698,-0.4739739894866943,1.4916030168533323,-0.1053280010819435,1.3650009632110596,-1.7863529920578003,-1.6818660497665403,-1.8365299701690672,-0.0744429975748062,1.3243379592895508,-1.2920249700546265,-0.4986349940299988,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,-0.2883369922637939,0.2340030074119568,0.1926909983158111,-0.5034080147743225,0.8418049812316895,1.1077549457550049,1.0711719989776611,1.600782036781311,0.5420380234718323,2.7168281078338623,2.359560966491699,0.5437359809875488,3.1241838932037354,2.7296910285949707,-0.3080990016460418,0.7837129831314087,-0.4013090133666992,-0.5793600082397461,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,-0.1420309990644455,1.2553789615631104,0.8957170248031616,-0.546966016292572,-0.1759780049324035,-0.2644290030002594,0.5378749966621399,0.6396660208702087,0.3043870031833648,0.2194209992885589,0.5258010029792786,-0.1662389934062957,0.1771200001239776,0.7883949875831604,-0.9516220092773438,-0.8271309733390808,-0.8832129836082458,-0.7775650024414062,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,-0.482897013425827,2.1741490364074707,2.3429648876190186,0.1198119968175888,-0.726718008518219,-0.2581300139427185,0.0324809998273849,0.6060230135917664,0.0363209992647171,1.3405699729919434,0.4739370048046112,-0.4338429868221283,0.8130159974098206,-0.9361230134963988,-0.2800959944725036,-0.9950730204582214,-0.8727260231971741,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,-0.4479199945926666,12.649999618530272,-8.0,1.1016850471496582
-0.5038400292396545,-0.633080005645752,-0.142764002084732,-0.0659369975328445,0.2596080005168915,0.3389669954776764,-0.1967909932136535,1.6386020183563232,0.9338499903678894,0.4158369898796081,1.0308140516281128,0.0666380003094673,0.1101609990000724,-0.3384200036525726,0.2507100105285644,-0.3937129974365234,-0.4642379879951477,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.0553990006446838,0.2040390074253082,-0.0704839974641799,0.7243509888648987,-0.287227988243103,-0.0600670017302036,-0.0144039997830986,0.3066070079803467,-0.0747720003128051,0.0583820007741451,-0.2347559928894043,-0.3680599927902221,0.1067729964852333,0.0308389998972415,-0.3556729853153229,-0.1915699988603592,-0.7076709866523743,-0.6028169989585876,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.2047140002250671,0.5624529719352722,0.4162440001964569,0.4312759935855865,-0.0109200002625584,0.670835018157959,0.520563006401062,0.455718994140625,-0.2562879920005798,0.3793340027332306,-0.6105139851570129,-0.405133992433548,0.2104829996824264,-0.3020499944686889,-0.5845850110054016,-0.4746670126914978,-0.4465929865837097,-0.8445000052452087,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,-0.019243000075221,1.7299840450286863,1.2625360488891602,1.6119099855422974,-0.199970006942749,-0.5193939805030823,0.3221859931945801,0.2575109899044037,0.3980129957199096,-0.2975780069828033,-0.4353779852390289,-0.315557986497879,0.329131007194519,-0.1230529993772506,-0.3925670087337494,-0.636443018913269,-0.4262140095233917,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,0.2096319943666458,14.65999984741211,-17.40999984741211,-0.1364520043134689
0.3580540120601654,0.2247489988803863,-0.4185659885406494,0.0107359997928142,0.1606570035219192,-0.0463210009038448,-0.3022150099277496,0.5345600247383118,-0.5616710186004639,-0.335904985666275,-1.52190899848938,1.397750973701477,-0.698095977306366,-1.0148789882659912,-0.0438160002231597,-1.2962579727172852,-0.2507950067520141,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,-0.5592210292816162,0.3018490076065063,0.3397040069103241,-0.6755419969558716,-0.2774380147457123,0.1331569999456405,-0.3160260021686554,-0.6188369989395142,-1.2320460081100464,-0.5475850105285645,-0.6343719959259033,-0.921438992023468,-0.7972220182418823,-0.8038769960403442,-0.3438270092010498,-0.5347660183906555,-0.4650540053844452,-0.8820019960403442,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,-0.541405975818634,1.1271159648895264,0.7490749955177307,-0.5660060048103333,0.556555986404419,-0.4655489921569824,-0.4200910031795501,-1.003736972808838,-1.1676360368728638,-0.9488760232925416,-0.8987069725990295,-0.7604290246963501,-0.72365802526474,-0.4111230075359344,-0.3544239997863769,-0.7719810009002686,-0.8289200067520142,-1.039404034614563,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,-0.6351829767227173,2.020090103149414,2.130913019180298,-0.5438100099563599,-0.2449000030755996,0.2296009957790374,-0.442777007818222,-1.0322970151901243,-0.9762849807739258,-1.0416710376739502,-0.8996639847755432,-1.1271950006484983,-1.11688494682312,-0.9221810102462769,-0.8707680106163025,-0.834011971950531,-0.929364025592804,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,-0.7031810283660889,52.5,-0.1199999973177909,-1.0438549518585205
-0.9057719707489014,-0.5766749978065491,-0.7154660224914551,-0.6037799715995789,0.2475129961967468,1.1319659948349,-0.3890259861946106,0.12950299680233,1.017125964164734,1.190999984741211,0.3416880071163177,-0.4287689924240112,0.0692220032215118,-0.6819959878921509,1.2903480529785156,-0.1450940072536468,-0.8986499905586243,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.2072769999504089,-0.8621280193328857,-0.4804899990558624,-0.8064709901809692,-0.4064669907093048,0.3540590107440948,-0.6658560037612915,-0.9327809810638428,-0.5856119990348816,-0.0043359999544918,-0.5344250202178955,-0.3289520144462585,-0.7503119707107544,-0.7993249893188477,-0.8445690274238586,-1.0714399814605713,-0.9148409962654114,-1.0227680206298828,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.2565799951553345,-0.6629610061645508,0.3085840046405792,0.2046239972114563,-0.8423759937286377,0.8716089725494385,1.284289002418518,-0.0385669991374015,-0.656154990196228,0.1067479997873306,0.217740997672081,-0.2593260109424591,-0.617618978023529,-1.0661959648132324,-0.7169679999351501,-0.514968991279602,-0.8365160226821899,-0.8664870262145996,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.0858680009841919,-0.6971079707145691,0.4533160030841827,-0.2071309983730316,0.0917359963059425,0.96834397315979,0.1021249964833259,-0.2240159958600998,-0.0484180003404617,0.0333239994943141,-0.4259549975395202,-0.3046739995479584,-1.1116130352020264,-0.5846480131149292,-1.0924780368804932,-0.9713619947433472,-0.9999359846115112,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,-0.1987850069999694,41.2599983215332,69.20999908447266,-0.9374579787254332
