564_fried,0.08148357404404641,0.09038256379811627
573_cpu_act,0.03155998832117994,0.030773455147330556
574_house_16H,0.050602042805054,0.05775809582004065
197_cpu_act,0.08950296434267985,0.08980181502710183
227_cpu_small,0.0352641810654829,0.035526198760442274
562_cpu_small,0.12790427627439357,0.1307021204517433
294_satellite_image,0.08190416053377546,0.09798928508329353
623_fri_c4_1000_10,0.06153555270720034,0.059146556664489446
537_houses,0.1333681079172064,0.13377271964074222
Airfoil-Self-Noise,0.03493904890923624,0.038086044506334696
ConcreteCompressiveStrength,0.07567965729993259,0.07431573127597688
529_pollen,0.09148945147817886,0.08966252436152017
503_wind,0.10370787844378154,0.10336008859571778
