Linear-1000,0.3394441645143785,0.2588510456236464
Linear-2000,0.23847758794190393,0.23913295341154672
Linear-3000,0.2508818469661343,0.2482856529795499
Linear-4000,0.24228484645105214,0.241644368467907
Linear-5000,0.2444600267886661,0.24372754780554165
Linear-6000,0.25090926989651746,0.2493223339133109
Linear-7000,0.2425432553554043,0.24299618621780095
Linear-8000,0.24210555760313282,0.24159315389904745
Linear-9000,0.23864722489141685,0.23822922368254873
Linear-10000,0.24244568828892615,0.2434223538833573
