564_fried,0.08148357404404641,0.08933871067868789
573_cpu_act,0.09128922865341985,0.09152558617963748
574_house_16H,0.11664443403227441,0.12037877082922041
197_cpu_act,0.030364297289108735,0.030877479662584334
227_cpu_small,0.03451147519180091,0.03403385846463841
562_cpu_small,0.03538956558379523,0.03667401962156812
294_satellite_image,0.1194732311372091,0.12066043307629204
623_fri_c4_1000_10,0.054479484544058744,0.06469025083958455
537_houses,0.09506160654082227,0.09974967268746608
Airfoil-Self-Noise,0.03506709421479034,0.0391774523675323
ConcreteCompressiveStrength,0.08693818916564726,0.09203724083706127
529_pollen,0.09646915139873583,0.09727315670286772
503_wind,0.10188651328429402,0.10364215393540105
