Linear-1000,0.3394441645143785,0.2589074910348472
Linear-2000,0.2517807201523274,0.2517607216016733
Linear-3000,0.23923625806408289,0.2393118003954509
Linear-4000,0.23436486595313394,0.23526168363784025
Linear-5000,0.2447496033397685,0.24445112308560935
Linear-6000,0.23870833181796008,0.23863088169410274
Linear-7000,0.239132151476114,0.23963126421207176
Linear-8000,0.24668326776001837,0.24687983097472718
Linear-9000,0.2389098049548312,0.2391852932665824
Linear-10000,0.24655836277639623,0.2466624270836324
