U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
4,Night,Thursday,Spring,18-24,Male,North,No purchases,Mobile,0.1,0.6674856362383992,1
1,Afternoon,Friday,Summer,25-34,Male,North,1-5 purchases,Mobile,0.4,0.651910183616074,1
4,Morning,Sunday,Summer,25-34,Male,West,No purchases,Mobile,0.25,0.6102204741166712,0
1,Morning,Tuesday,Fall,18-24,Female,South,10+ purchases,Desktop,0.25,0.5152424409985464,1
1,Afternoon,Tuesday,Summer,18-24,Female,North,1-5 purchases,Mobile,0.3,0.619579898349391,1
3,Morning,Monday,Winter,45-54,Female,North,No purchases,Desktop,1.0,0.623501866183321,0
2,Morning,Sunday,Spring,25-34,Male,East,1-5 purchases,Desktop,0.85,0.6795933895333557,1
2,Morning,Friday,Fall,35-44,Female,West,1-5 purchases,Mobile,0.85,0.5682414788989776,1
2,Afternoon,Wednesday,Fall,55+,Male,East,6-10 purchases,Mobile,0.2,0.5856585604285649,1
1,Night,Monday,Winter,35-44,Female,East,6-10 purchases,Desktop,0.65,0.5438987925198652,1
4,Afternoon,Thursday,Fall,18-24,Male,North,No purchases,Mobile,0.4,0.707437390541944,1
2,Evening,Saturday,Winter,35-44,Female,East,1-5 purchases,Tablet,0.7,0.5458343056470668,1
1,Night,Thursday,Spring,18-24,Male,East,6-10 purchases,Desktop,0.3,0.5989362006107096,1
3,Evening,Thursday,Spring,25-34,Male,North,1-5 purchases,Mobile,0.6,0.7695501999046416,1
2,Evening,Tuesday,Spring,18-24,Male,North,No purchases,Desktop,0.9,0.6699243026835536,0
4,Night,Monday,Spring,18-24,Female,East,No purchases,Desktop,0.95,0.7003730866036757,1
3,Afternoon,Saturday,Fall,35-44,Female,South,6-10 purchases,Tablet,0.7,0.6379686697023547,0
1,Afternoon,Wednesday,Winter,25-34,Male,East,6-10 purchases,Tablet,0.05,0.4289729533625701,0
1,Afternoon,Tuesday,Winter,25-34,Female,South,10+ purchases,Mobile,0.85,0.7144768234823433,1
1,Afternoon,Tuesday,Fall,18-24,Female,West,No purchases,Mobile,0.6,0.47978478230756555,1
2,Afternoon,Wednesday,Spring,25-34,Female,North,1-5 purchases,Desktop,0.95,0.6314740792425112,1
3,Afternoon,Tuesday,Spring,55+,Male,East,No purchases,Desktop,1.0,0.674645323098847,1
3,Afternoon,Saturday,Winter,35-44,Female,South,10+ purchases,Tablet,0.8,0.7043381949570302,0
2,Morning,Wednesday,Fall,18-24,Female,East,1-5 purchases,Desktop,0.8,0.5750610895924169,1
4,Night,Saturday,Summer,25-34,Male,East,No purchases,Mobile,0.5,0.747131571469314,1
2,Afternoon,Wednesday,Winter,45-54,Female,West,No purchases,Mobile,0.9,0.5124767977156871,0
1,Afternoon,Saturday,Spring,18-24,Female,East,1-5 purchases,Mobile,0.7,0.7169993438499721,1
2,Night,Tuesday,Winter,55+,Female,West,1-5 purchases,Tablet,0.15,0.2816531732549239,0
1,Morning,Sunday,Spring,25-34,Male,West,10+ purchases,Mobile,0.65,0.7528138659170642,1
1,Night,Wednesday,Summer,45-54,Male,East,1-5 purchases,Mobile,0.2,0.5804025327676265,0
2,Afternoon,Tuesday,Winter,35-44,Female,North,1-5 purchases,Tablet,0.2,0.4052380532287868,1
4,Morning,Tuesday,Spring,25-34,Male,East,No purchases,Mobile,0.4,0.7102477582461559,1
3,Evening,Tuesday,Summer,25-34,Male,East,6-10 purchases,Desktop,0.3,0.7418343385313129,1
4,Night,Saturday,Spring,35-44,Male,East,No purchases,Mobile,0.3,0.6708251001741563,1
4,Evening,Monday,Fall,45-54,Female,North,No purchases,Mobile,0.7,0.747978194076156,1
4,Afternoon,Saturday,Winter,45-54,Male,North,No purchases,Desktop,0.45,0.5717419731313124,0
4,Morning,Monday,Winter,45-54,Male,South,No purchases,Mobile,0.55,0.6127045852583282,1
4,Morning,Monday,Winter,18-24,Male,South,No purchases,Tablet,0.9,0.5782455699751425,1
1,Evening,Monday,Summer,55+,Female,East,1-5 purchases,Tablet,0.3,0.46424613606719595,1
4,Night,Sunday,Spring,55+,Male,West,No purchases,Desktop,0.8,0.5582723340673823,0
2,Night,Saturday,Summer,25-34,Male,West,1-5 purchases,Tablet,0.4,0.4840948621041973,0
3,Morning,Friday,Winter,18-24,Male,North,6-10 purchases,Tablet,0.25,0.5401220171168424,1
2,Morning,Monday,Winter,25-34,Male,East,6-10 purchases,Mobile,0.6,0.6606681698411077,1
1,Night,Sunday,Fall,18-24,Male,West,1-5 purchases,Mobile,0.3,0.5513206894037522,1
1,Night,Friday,Spring,55+,Male,East,10+ purchases,Mobile,0.25,0.614801113455311,1
2,Evening,Saturday,Spring,18-24,Male,West,6-10 purchases,Desktop,0.95,0.7123391835201102,1
3,Morning,Thursday,Fall,45-54,Female,South,10+ purchases,Desktop,0.55,0.6860631007295072,1
3,Morning,Saturday,Winter,25-34,Male,South,10+ purchases,Desktop,0.65,0.6979595229577232,1
4,Afternoon,Tuesday,Winter,35-44,Male,East,No purchases,Mobile,0.55,0.6562447750692193,0
4,Morning,Thursday,Winter,35-44,Male,West,No purchases,Tablet,0.85,0.5483694017025698,0
1,Afternoon,Thursday,Fall,55+,Female,South,10+ purchases,Mobile,0.55,0.6028325407662537,1
3,Morning,Saturday,Summer,55+,Female,East,6-10 purchases,Mobile,0.35,0.6699282646907952,1
1,Evening,Sunday,Winter,35-44,Male,West,6-10 purchases,Mobile,0.75,0.705878549658776,1
4,Evening,Sunday,Winter,35-44,Male,North,No purchases,Desktop,0.7,0.6846989946922908,0
2,Night,Sunday,Fall,25-34,Female,West,No purchases,Desktop,0.2,0.40988246289690444,1
4,Evening,Friday,Spring,25-34,Female,South,No purchases,Mobile,0.5,0.7685858457213463,0
2,Night,Wednesday,Fall,25-34,Female,West,10+ purchases,Desktop,0.55,0.5099685525765115,0
1,Evening,Saturday,Fall,25-34,Male,South,10+ purchases,Mobile,0.45,0.748883285029614,0
1,Morning,Sunday,Spring,25-34,Female,East,6-10 purchases,Mobile,0.8,0.7010781077946022,0
4,Afternoon,Wednesday,Fall,25-34,Male,East,No purchases,Desktop,0.35,0.6433441651150165,1
2,Morning,Sunday,Winter,45-54,Male,East,No purchases,Tablet,0.7,0.42091991103794557,1
3,Night,Monday,Winter,35-44,Male,South,6-10 purchases,Desktop,0.3,0.6240505868940719,0
2,Evening,Tuesday,Summer,35-44,Female,South,1-5 purchases,Tablet,1.0,0.6030854509512684,1
2,Morning,Saturday,Summer,18-24,Male,North,1-5 purchases,Desktop,0.65,0.6518639753327939,1
4,Evening,Sunday,Fall,55+,Female,West,No purchases,Mobile,0.55,0.6622461203022334,1
4,Evening,Thursday,Summer,35-44,Female,North,No purchases,Tablet,0.3,0.6419833352540445,1
3,Evening,Wednesday,Summer,25-34,Female,East,1-5 purchases,Tablet,0.85,0.7465935825615236,1
3,Afternoon,Tuesday,Winter,25-34,Female,East,1-5 purchases,Desktop,0.6,0.6127427897001774,1
3,Morning,Thursday,Summer,45-54,Female,West,6-10 purchases,Desktop,0.55,0.6198614625221583,1
4,Morning,Thursday,Winter,35-44,Male,West,No purchases,Desktop,0.15,0.3785640039482062,1
1,Evening,Friday,Summer,55+,Female,West,10+ purchases,Mobile,0.75,0.6707433546562682,1
1,Afternoon,Tuesday,Summer,25-34,Male,East,6-10 purchases,Mobile,0.3,0.6908900507134711,1
3,Night,Saturday,Summer,25-34,Female,East,10+ purchases,Desktop,0.85,0.819981640404222,1
1,Afternoon,Thursday,Summer,25-34,Male,South,1-5 purchases,Desktop,1.0,0.6715580697868402,1
