U,TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,P_click,R
2,Night,Friday,Winter,25-34,Female,South,1-5 purchases,Desktop,0.85,0.4206825104617607,0
2,Afternoon,Wednesday,Fall,45-54,Male,North,6-10 purchases,Mobile,0.95,0.541951794806961,0
3,Evening,Thursday,Winter,25-34,Male,East,10+ purchases,Tablet,0.25,0.6411732431737874,1
3,Night,Monday,Summer,55+,Female,West,6-10 purchases,Desktop,0.9,0.5825340852633614,0
3,Afternoon,Tuesday,Fall,35-44,Female,East,6-10 purchases,Desktop,0.9,0.6054101684880573,0
4,Morning,Friday,Fall,18-24,Female,South,1-5 purchases,Mobile,0.55,0.6162255435775398,1
3,Morning,Wednesday,Spring,18-24,Female,North,10+ purchases,Desktop,0.5,0.6889074928764517,0
3,Night,Thursday,Spring,45-54,Female,West,6-10 purchases,Mobile,0.25,0.6063439025108754,0
1,Evening,Sunday,Fall,25-34,Male,North,10+ purchases,Mobile,1.0,0.6562009005418382,1
2,Afternoon,Monday,Fall,18-24,Female,North,1-5 purchases,Mobile,0.1,0.48272498827640525,1
2,Morning,Thursday,Summer,35-44,Female,South,1-5 purchases,Tablet,0.1,0.41858795927018483,1
1,Morning,Friday,Winter,25-34,Female,North,No purchases,Tablet,0.8,0.40604924207976173,1
4,Evening,Friday,Fall,35-44,Male,South,No purchases,Mobile,0.95,0.6592975989312319,1
4,Evening,Saturday,Fall,45-54,Female,West,No purchases,Mobile,0.5,0.6721108714228056,0
1,Evening,Tuesday,Winter,25-34,Female,South,6-10 purchases,Mobile,0.9,0.5731743093292128,1
4,Evening,Sunday,Summer,55+,Male,North,No purchases,Desktop,0.8,0.6743493599701142,1
1,Night,Wednesday,Summer,25-34,Female,South,1-5 purchases,Mobile,0.85,0.5711547129757851,1
2,Evening,Thursday,Summer,35-44,Female,South,No purchases,Desktop,0.9,0.5334808046803706,1
4,Afternoon,Friday,Summer,25-34,Male,East,No purchases,Mobile,0.6,0.63638577751123,1
4,Night,Thursday,Fall,35-44,Male,East,No purchases,Tablet,0.9,0.5563870050925704,0
2,Night,Wednesday,Summer,35-44,Female,South,6-10 purchases,Mobile,0.95,0.5514162725588565,0
3,Evening,Friday,Fall,55+,Male,North,10+ purchases,Desktop,1.0,0.6858512803776801,0
