564_fried,0.08289047495139035,0.0821611172172097
595_fri_c0_1000_10,0.07888287639566874,0.07926516819948641
609_fri_c0_1000_5,0.06805220732950161,0.07337659651044805
573_cpu_act,0.02809102909038596,0.027625171269160087
218_house_8L,0.05834085129846371,0.06738702962799963
574_house_16H,0.0735261158609958,0.07897500814932187
197_cpu_act,0.027031777025776502,0.02717566550855727
227_cpu_small,0.062716349723527,0.0665847959156052
562_cpu_small,0.06582703995996288,0.0666874252303847
294_satellite_image,0.06141768021845201,0.06295537036058883
623_fri_c4_1000_10,0.04156822630326199,0.04104913645352972
537_houses,0.09699333180199508,0.09183857946604816
Airfoil-Self-Noise,0.0461492671420984,0.044525211197642973
ConcreteCompressiveStrength,0.06435674855660084,0.06327956310977707
529_pollen,0.08921023062751304,0.08706241610503863
503_wind,0.09837776226176995,0.09583976891982027
AuctionVerification,0.015049022790320925,0.014493921158451384
