Linear-1000,0.7987495456345858,0.8052857797365922
Linear-2000,0.3261586725495408,0.3244276383260432
Linear-3000,0.497939427586867,0.5080381011036968
Linear-4000,0.3892557002709947,0.396037380007859
Linear-5000,0.36309770422967547,0.36489326886853396
Linear-6000,0.37230104345359327,0.36669098224125046
Linear-7000,0.3781395774795998,0.3631926308597261
Linear-8000,0.29778941136678466,0.29973148774887065
Linear-9000,0.46932508014111407,0.44423347538576996
Linear-10000,0.31204819637393283,0.31271331412534686
