564_fried,0.07167461804137841,0.07393372185586418
573_cpu_act,0.07572534688829301,0.0612601581086329
574_house_16H,0.11148647227413284,0.10245503868005663
197_cpu_act,0.07794524723920046,0.07401289473319776
227_cpu_small,0.04918412321670723,0.037853017696613075
562_cpu_small,0.06394772347449727,0.08012724485295256
294_satellite_image,0.11634653303314643,0.08756299553855941
623_fri_c4_1000_10,0.0592810219360266,0.048198743367004554
537_houses,0.12296947344580389,0.1092142947226061
Airfoil-Self-Noise,0.039358184607417954,0.033431979901287504
ConcreteCompressiveStrength,0.07396443789826711,0.06429141790793556
529_pollen,0.07965731894368146,0.0799887230930129
503_wind,0.09845810454461504,0.10404395770010137
