564_fried,0.08034264162044438,0.06973078987380352
573_cpu_act,0.03792720041213504,0.04187805324363085
574_house_16H,0.07598598691014039,0.08193868649441112
197_cpu_act,0.033148274752137115,0.03928045485872225
227_cpu_small,0.031364935914507105,0.03646403689929839
562_cpu_small,0.03475847839901946,0.035074926571146234
294_satellite_image,0.09926794192905156,0.09774316420331002
623_fri_c4_1000_10,0.05534454343455718,0.06121277945325674
537_houses,0.08809636715770702,0.11440155719608526
Airfoil-Self-Noise,0.03377851229469883,0.03428220417775008
ConcreteCompressiveStrength,0.0743083352595221,0.07390156174731376
529_pollen,0.07136058151662285,0.06813353677520206
503_wind,0.09957772583623048,0.1035659541988453
