564_fried,0.05150316053306232,0.05949085530070898
573_cpu_act,0.03839874723000438,0.0342262413615458
574_house_16H,0.10179092148607878,0.1026688351721387
197_cpu_act,0.04912361719693249,0.03259923805685056
227_cpu_small,0.03032772667046843,0.03469588679640713
562_cpu_small,0.03320465260151211,0.03551984432083134
294_satellite_image,0.05359163427458621,0.049901216006774426
623_fri_c4_1000_10,0.03601742052579831,0.03144328324268472
537_houses,0.1225984401755953,0.1116384456958286
Airfoil-Self-Noise,0.04189044396750908,0.038885620294851986
ConcreteCompressiveStrength,0.0704697990072675,0.06981432474896596
529_pollen,0.07089998885878095,0.07175488743317138
503_wind,0.07901566627205095,0.10376688473595651
